tile,dsm,shade_map,zenith,azimuth
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240715_1330_LST.tif,58.8781541655047,172.5874928262364
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240922_1700_LST.tif,22.198571982893668,238.0366201672397
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240715_0730_LST.tif,14.467159672719676,73.44913004537672
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20241015_1430_LST.tif,27.336625497025015,197.84524160214144
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240515_1430_LST.tif,55.11332323820064,202.36684151950712
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240620_1200_LST.tif,55.15352759846945,136.25325743607976
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240815_0730_LST.tif,8.825570233934194,78.5486791226421
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20241015_0900_LST.tif,7.032993163791567,114.04736626544337
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240515_0900_LST.tif,27.612730996659078,94.35409275860238
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240815_1330_LST.tif,51.33910441252126,174.25383043984613
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240620_0600_LST.tif,4.408718071519839,56.13819960192794
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240922_0730_LST.tif,0.16530824437500719,89.33613404889104
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240715_1700_LST.tif,41.79353265079912,249.00523317750475
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240922_1330_LST.tif,37.669098813269756,179.0833206421216
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240815_1200_LST.tif,46.17382763866159,141.7658789260776
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240515_0830_LST.tif,23.039922912447388,88.36361922117064
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20241015_0830_LST.tif,2.883514764779748,107.96205608517327
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240620_0730_LST.tif,16.64843778125575,72.95348406319823
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240620_1330_LST.tif,60.98709662507541,174.28655644814697
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240515_1500_LST.tif,52.95774891689175,213.87863367684034
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20241015_1500_LST.tif,25.62487090885443,205.90171778691476
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240922_1200_LST.tif,34.196335692841565,151.5257664634965
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240515_2000_LST.tif,11.658326541157987,286.3459402216542
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240715_1630_LST.tif,45.946838983845865,241.21373310532044
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240815_1630_LST.tif,39.3590898992234,236.00385965881483
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240515_1800_LST.tif,29.722416181666578,262.93103086127337
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20241015_1800_LST.tif,5.8272188662772715,247.49848821332347
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240620_1700_LST.tif,42.7834853491325,251.80272058106905
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20241015_1130_LST.tif,24.057024716560655,148.34612094845147
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240515_1130_LST.tif,48.55089187338401,131.41842430047436
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240922_1630_LST.tif,25.926441131001464,230.91014712424362
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240715_0600_LST.tif,2.2872319410851034,56.38121366518061
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240715_1200_LST.tif,52.888258855530545,136.300965719791
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240620_2200_LST.tif,0.37507016190210857,310.8468238235956
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240922_1400_LST.tif,37.35678392665132,188.5341263589999
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240815_2100_LST.tif,0.2927511250604824,293.1371343039927
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240922_0930_LST.tif,17.48399031424389,113.87622073407115
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240715_1030_LST.tif,41.41908543866591,110.25456711103828
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240620_2030_LST.tif,11.545001839291707,293.67488965496744
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240715_1900_LST.tif,23.796826943136157,274.6337721399002
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240515_0700_LST.tif,9.614812892223748,71.18157482999024
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240815_1400_LST.tif,51.325524821765455,185.92139266956676
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240620_0800_LST.tif,21.072487475410664,78.51069636364228
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240815_0930_LST.tif,26.92477010530509,102.58846947934904
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240620_1530_LST.tif,54.524438173257096,225.80705692338287
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240515_1300_LST.tif,55.920403400796346,164.38543406232847
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20241015_1300_LST.tif,28.62066729107669,172.67000638796483
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240922_1900_LST.tif,5.102429612022975,263.44300503173844
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240922_1030_LST.tif,25.31773442797616,127.62522975538272
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240715_0930_LST.tif,32.539735076418914,96.73689932734595
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240715_1400_LST.tif,58.926324318672656,186.12465353237695
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240815_1030_LST.tif,35.52917873894842,116.35353692500041
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240815_1900_LST.tif,17.690292297050586,269.746888532872
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240620_1100_LST.tif,47.82285286974811,117.44583530664832
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20241015_1730_LST.tif,9.908907208329051,241.28966404095704
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240515_1730_LST.tif,34.21799504064676,256.47434033888914
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240715_2100_LST.tif,6.38364814794939,297.2343652303359
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240620_1830_LST.tif,29.261901495119755,271.1817152722854
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240620_1230_LST.tif,57.97721835171477,147.6570689400833
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240515_1400_LST.tif,56.38502522611609,189.9613784526399
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20241015_1400_LST.tif,28.427732085812014,189.55109876185477
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240815_0700_LST.tif,4.472614147143782,72.73084082361073
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240815_1300_LST.tif,50.43342367571616,162.78829755293395
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240515_0930_LST.tif,32.14968921347763,100.63601356252558
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20241015_0930_LST.tif,11.058141252120183,120.32468360886187
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240620_0630_LST.tif,8.258825611566133,61.823860857707444
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240515_2100_LST.tif,3.333227535384102,297.81170416791076
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240715_1730_LST.tif,37.427072329080765,256.0809941011489
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240922_1300_LST.tif,37.22759945444993,169.64887477472217
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240515_1900_LST.tif,20.603422844610826,274.9225505018209
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240620_1600_LST.tif,50.98229073540265,235.56388831470372
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20241015_1030_LST.tif,18.32156186173029,133.67800378812007
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240515_1030_LST.tif,40.867584669312606,114.5830027401432
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240815_1730_LST.tif,31.17283709999045,250.80008849412016
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240715_1300_LST.tif,57.77289102545512,159.43961186342548
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240922_1730_LST.tif,18.180314691501074,244.78044211837573
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240715_0700_LST.tif,10.17636806203192,67.83428969033362
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240922_0830_LST.tif,8.826852862075208,101.31550186231287
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240715_1130_LST.tif,49.45909825118036,126.59035008283985
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240620_2130_LST.tif,3.6973985283455804,304.98806021832144
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240715_1800_LST.tif,32.92980196308129,262.6167525316652
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240922_1500_LST.tif,34.56031661033232,206.77115664322315
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240815_2000_LST.tif,8.630507685316228,281.43696973893236
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240815_0830_LST.tif,17.86620882574441,90.25219676850723
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240620_1430_LST.tif,59.66562121823998,202.14782177036062
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240515_1200_LST.tif,51.714831400345616,141.3261353434327
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20241015_1200_LST.tif,26.177923294311288,156.19013904473618
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240515_0600_LST.tif,1.5362583488449468,59.64091329786454
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240815_1500_LST.tif,48.610124319247404,208.25985922717396
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240620_0900_LST.tif,30.154016843386668,89.97316132406216
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240715_1500_LST.tif,55.93675808812379,211.62413331832556
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240922_1800_LST.tif,13.943436800448014,251.21219708539127
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240922_1130_LST.tif,31.731478786832415,143.08039773998786
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240715_0830_LST.tif,23.415496365187778,84.76469563524573
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240620_1000_LST.tif,39.23314712365991,102.56763720007528
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20241015_1630_LST.tif,17.352895990631087,228.11413434856237
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240515_1630_LST.tif,42.75674310058007,241.9808429243115
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240715_2000_LST.tif,14.819855526495704,285.96043465217076
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240620_1930_LST.tif,20.201070795801375,282.57959023866727
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240815_1130_LST.tif,43.06499726229688,132.5065954993087
189,271110_p_189_2022_06_02_dsm.tif,271110_p_189_Shadow_20240815_1800_LST.tif,26.769303239363254,257.4323686321537
175,271110_p_175_2022_06_02_dsm.tif,271110_p_175_Shadow_20240922_1300_LST.tif,37.2259419666426,169.63241670616023
175,271110_p_175_2022_06_02_dsm.tif,271110_p_175_Shadow_20240515_2100_LST.tif,3.3401525872837428,297.8014367525152
175,271110_p_175_2022_06_02_dsm.tif,271110_p_175_Shadow_20240715_1730_LST.tif,37.43484516844552,256.06888985799674
175,271110_p_175_2022_06_02_dsm.tif,271110_p_175_Shadow_20240620_0630_LST.tif,8.251895195539516,61.81397091510128
175,271110_p_175_2022_06_02_dsm.tif,271110_p_175_Shadow_20240815_1300_LST.tif,50.430834422727514,162.76859063958216
175,271110_p_175_2022_06_02_dsm.tif,271110_p_175_Shadow_20241015_0930_LST.tif,11.05111996774032,120.31346694838231
175,271110_p_175_2022_06_02_dsm.tif,271110_p_175_Shadow_20240515_0930_LST.tif,32.14172979649292,100.6247475894794
175,271110_p_175_2022_06_02_dsm.tif,271110_p_175_Shadow_20240815_0700_LST.tif,4.465198018604976,72.72057351813926
175,271110_p_175_2022_06_02_dsm.tif,271110_p_175_Shadow_20240620_1230_LST.tif,57.97272440158531,147.63589670568086
175,271110_p_175_2022_06_02_dsm.tif,271110_p_175_Shadow_20241015_1400_LST.tif,28.428859430092796,189.5363162114483
175,271110_p_175_2022_06_02_dsm.tif,271110_p_175_Shadow_20240515_1400_LST.tif,56.386210172973094,189.9389133325543
175,271110_p_175_2022_06_02_dsm.tif,271110_p_175_Shadow_20240715_0700_LST.tif,10.169036784697877,67.82440376398579
175,271110_p_175_2022_06_02_dsm.tif,271110_p_175_Shadow_20240922_1730_LST.tif,18.187501644747126,244.76879098450414
175,271110_p_175_2022_06_02_dsm.tif,271110_p_175_Shadow_20240715_1300_LST.tif,57.76985955875951,159.4172921347912
175,271110_p_175_2022_06_02_dsm.tif,271110_p_175_Shadow_20240815_1730_LST.tif,31.180377307118203,250.78790133042895
175,271110_p_175_2022_06_02_dsm.tif,271110_p_175_Shadow_20240620_1600_LST.tif,50.988820530205885,235.54758169773808
175,271110_p_175_2022_06_02_dsm.tif,271110_p_175_Shadow_20240515_1030_LST.tif,40.86016553596543,114.5698061256373
175,271110_p_175_2022_06_02_dsm.tif,271110_p_175_Shadow_20241015_1030_LST.tif,18.31559764844277,133.6657528800372
175,271110_p_175_2022_06_02_dsm.tif,271110_p_175_Shadow_20240515_1900_LST.tif,20.611460003881223,274.91226851039244
175,271110_p_175_2022_06_02_dsm.tif,271110_p_175_Shadow_20240815_1500_LST.tif,48.613754327574696,208.24122361225744
175,271110_p_175_2022_06_02_dsm.tif,271110_p_175_Shadow_20240620_0900_LST.tif,30.145959217034978,89.96282442694299
175,271110_p_175_2022_06_02_dsm.tif,271110_p_175_Shadow_20240515_0600_LST.tif,1.530014907099082,59.63053995738892
175,271110_p_175_2022_06_02_dsm.tif,271110_p_175_Shadow_20240815_0830_LST.tif,17.858164745490157,90.24179127604432
175,271110_p_175_2022_06_02_dsm.tif,271110_p_175_Shadow_20240620_1430_LST.tif,59.66846377819301,202.12445746012105
175,271110_p_175_2022_06_02_dsm.tif,271110_p_175_Shadow_20241015_1200_LST.tif,26.174477199847825,156.17609621856394
175,271110_p_175_2022_06_02_dsm.tif,271110_p_175_Shadow_20240515_1200_LST.tif,51.709626700502014,141.30786698193762
175,271110_p_175_2022_06_02_dsm.tif,271110_p_175_Shadow_20240922_1500_LST.tif,34.563757137136825,206.75567115555396
175,271110_p_175_2022_06_02_dsm.tif,271110_p_175_Shadow_20240815_2000_LST.tif,8.63837205184253,281.42671621466457
175,271110_p_175_2022_06_02_dsm.tif,271110_p_175_Shadow_20240715_1800_LST.tif,32.937766917397546,262.60548300040114
175,271110_p_175_2022_06_02_dsm.tif,271110_p_175_Shadow_20240922_0830_LST.tif,8.818982588357812,101.30482858277114
175,271110_p_175_2022_06_02_dsm.tif,271110_p_175_Shadow_20240715_1130_LST.tif,49.45249766212067,126.5744687017243
175,271110_p_175_2022_06_02_dsm.tif,271110_p_175_Shadow_20240620_2130_LST.tif,3.7038760900133556,304.9778700915676
175,271110_p_175_2022_06_02_dsm.tif,271110_p_175_Shadow_20240815_1800_LST.tif,26.77711961093752,257.42091739670445
175,271110_p_175_2022_06_02_dsm.tif,271110_p_175_Shadow_20240815_1130_LST.tif,43.058910391662295,132.49118885246023
175,271110_p_175_2022_06_02_dsm.tif,271110_p_175_Shadow_20240620_1930_LST.tif,20.208971741176313,282.56969694012986
175,271110_p_175_2022_06_02_dsm.tif,271110_p_175_Shadow_20240620_1000_LST.tif,39.22523299080891,102.55591199564637
175,271110_p_175_2022_06_02_dsm.tif,271110_p_175_Shadow_20240515_1630_LST.tif,42.763760194197225,241.96670492507974
175,271110_p_175_2022_06_02_dsm.tif,271110_p_175_Shadow_20241015_1630_LST.tif,17.358741567182285,228.10194465254818
175,271110_p_175_2022_06_02_dsm.tif,271110_p_175_Shadow_20240715_2000_LST.tif,14.827637692863513,285.95050312654564
175,271110_p_175_2022_06_02_dsm.tif,271110_p_175_Shadow_20240922_1130_LST.tif,31.726468269290308,143.0660305942067
175,271110_p_175_2022_06_02_dsm.tif,271110_p_175_Shadow_20240715_0830_LST.tif,23.407496854213232,84.75464286915101
175,271110_p_175_2022_06_02_dsm.tif,271110_p_175_Shadow_20240922_1800_LST.tif,13.950970664699732,251.2010428479901
175,271110_p_175_2022_06_02_dsm.tif,271110_p_175_Shadow_20240715_1500_LST.tif,55.94080477137721,211.60334958016318
175,271110_p_175_2022_06_02_dsm.tif,271110_p_175_Shadow_20240515_2000_LST.tif,11.666077828933027,286.3359016088195
